id_x,price,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,availability_eoy,number_of_reviews,number_of_reviews_l30d,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,reviews_per_month,distance_to_center,neighbourhood_cleansed_Dn Laoghaire-Rathdown,neighbourhood_cleansed_Dublin City,neighbourhood_cleansed_Fingal,neighbourhood_cleansed_South Dublin,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,compound_scores,season_Spring,season_Summer,season_Autumn
47734995,135.0,4,100.0,99.0,0,133.0,1,1,53.34849,-6.23873,2,1.0,1.0,1.0,3,1125,4,10,16,109,107,73,5,23,204,27540.0,4.67,4.67,4.67,4.36,4.73,4.9,4.56,1,1.39,1.4438205136769124,0,1,0,0,1,0,0,0,0.6293753424657534,0.3287671232876712,0.1780821917808219,0.2602739726027397
47996264,177.0,4,100.0,100.0,1,6.0,1,1,53.35065,-6.26504,4,1.0,1.0,2.0,3,365,12,29,39,184,118,176,1,39,216,38232.0,4.76,4.74,4.74,4.84,4.89,4.79,4.63,0,3.53,0.32952007622389834,0,1,0,0,1,0,0,0,0.6671388571428571,0.26857142857142857,0.3028571428571429,0.29714285714285715
48101880,161.0,4,100.0,98.0,1,4.0,1,1,53.32547,-6.25486,2,1.5,1.0,1.0,23,1125,0,19,25,168,137,18,1,2,138,22218.0,4.94,4.94,4.78,5.0,5.0,5.0,4.67,0,0.35,2.7318893260329116,0,1,0,0,1,0,0,0,0.7519055555555556,0.4444444444444444,0.1111111111111111,0.2222222222222222
48155536,116.0,4,96.0,99.0,1,5.0,1,1,53.34499,-6.26733,2,1.0,0.0,1.0,1,10,0,4,7,216,64,441,4,117,255,29580.0,4.72,4.85,4.83,4.91,4.77,4.92,4.65,0,8.39,0.7111652802036087,0,1,0,0,1,0,0,0,0.6834265306122449,0.30612244897959184,0.2698412698412698,0.2471655328798186
48178188,107.0,0,100.0,67.0,0,1.0,1,1,53.3397,-6.31573,2,1.0,1.0,1.0,2,10,0,0,25,115,115,103,0,0,0,0.0,4.85,4.87,4.78,4.98,4.98,4.8,4.75,0,2.3,3.859040752726912,0,1,0,0,0,0,1,0,0.7109834951456311,0.27184466019417475,0.34951456310679613,0.2621359223300971
48253360,85.0,3,91.0,92.0,0,19.0,1,1,53.35958,-6.25314,1,0.0,0.0,1.0,60,150,0,9,14,14,14,27,0,4,255,21675.0,4.48,4.63,4.67,4.89,4.89,4.52,4.37,0,0.58,1.1882788323687685,0,1,0,0,1,0,0,0,0.6305999999999999,0.2222222222222222,0.2962962962962963,0.2222222222222222
48255989,176.0,2,86.0,59.0,0,273.0,1,1,53.348,-6.2643,4,1.0,1.0,1.0,4,1125,26,56,76,84,84,36,2,4,32,5632.0,4.56,4.56,4.5,4.53,4.47,4.94,4.47,0,0.7,0.33329976475454176,0,1,0,0,1,0,0,0,0.5656222222222222,0.5,0.2222222222222222,0.19444444444444445
48366146,169.0,2,80.0,42.0,0,2.0,1,1,53.34971,-6.2791,2,1.0,1.0,1.0,2,30,18,48,76,76,76,31,0,13,60,10140.0,4.68,4.77,4.71,4.71,4.9,4.84,4.58,0,0.61,1.2519964788528959,0,1,0,0,1,0,0,0,0.8384290322580645,0.25806451612903225,0.45161290322580644,0.22580645161290322
48462034,256.0,2,89.0,68.0,0,210.0,1,1,53.34419,-6.26088,5,1.0,2.0,3.0,4,1125,10,32,62,70,70,70,1,25,200,51200.0,4.6,4.54,4.66,4.87,4.64,4.87,4.44,0,1.5,0.6255462761635073,0,1,0,0,1,0,0,0,0.5852928571428572,0.32857142857142857,0.34285714285714286,0.22857142857142856
48520414,110.0,4,100.0,92.0,1,1.0,1,1,53.37432,-6.20908,2,1.0,1.0,1.0,1,14,14,15,22,257,94,63,6,29,162,17820.0,4.9,4.87,4.71,4.94,4.95,4.78,4.78,0,1.25,4.367444394702426,0,1,0,0,0,0,1,0,0.6087523809523809,0.19047619047619047,0.42857142857142855,0.3492063492063492
48617299,133.0,3,100.0,55.0,1,1.0,1,1,53.39442,-6.3794,3,1.5,2.0,0.0,14,180,12,42,72,72,72,4,0,3,56,7448.0,5.0,4.75,4.5,5.0,5.0,4.75,4.75,0,0.29,9.354118241030193,0,0,1,0,1,0,0,0,0.868825,0.5,0.25,0.25
48909326,88.0,4,100.0,100.0,1,1.0,1,1,53.23164,-6.12467,2,1.0,1.0,1.0,1,7,11,34,52,52,52,205,7,36,234,20592.0,4.97,4.98,4.96,4.97,4.99,4.88,4.93,0,4.16,15.960328100402851,1,0,0,0,0,0,1,0,0.7368512315270936,0.2955665024630542,0.4187192118226601,0.20689655172413793
49056825,258.0,1,33.0,49.0,0,11.0,1,1,53.33286,-6.32573,5,1.0,3.0,4.0,2,1125,20,38,61,332,169,26,0,2,6,1548.0,4.5,4.65,4.54,4.73,4.77,4.58,4.54,0,0.65,4.74837801747956,0,1,0,0,1,0,0,0,0.46857692307692306,0.2692307692307692,0.46153846153846156,0.19230769230769232
49172477,235.0,1,33.0,49.0,0,11.0,1,1,53.33271,-6.3235,5,2.0,2.0,3.0,2,1125,27,57,77,349,186,30,0,1,12,2820.0,4.73,4.87,4.63,4.83,4.8,4.73,4.6,0,0.63,4.619287014887921,0,1,0,0,1,0,0,0,0.5761866666666666,0.3,0.5,0.16666666666666666
49235778,125.0,4,96.0,99.0,1,5.0,1,1,53.34501,-6.26724,2,1.0,0.0,1.0,1,10,1,8,11,218,63,390,5,91,255,31875.0,4.76,4.83,4.83,4.87,4.73,4.93,4.64,0,7.74,0.7055504825546284,0,1,0,0,1,0,0,0,0.704453470437018,0.2930591259640103,0.2596401028277635,0.2776349614395887
49242701,73.0,1,10.0,45.0,0,2.0,1,1,53.35346,-6.25994,4,0.0,1.0,1.0,2,28,0,0,10,276,113,137,0,7,0,0.0,4.55,4.68,4.35,4.73,4.85,4.81,4.53,0,2.73,0.40803675273538303,0,1,0,0,1,0,0,0,0.6667467153284672,0.30656934306569344,0.32116788321167883,0.24087591240875914
49286475,63.0,2,80.0,33.0,0,1.0,1,1,53.28474,-6.12987,2,1.0,0.0,1.0,21,365,0,2,2,257,94,30,1,1,42,2646.0,4.83,4.9,4.87,5.0,4.9,5.0,4.83,0,0.6,11.313035674452212,1,0,0,0,1,0,0,0,0.7382827586206896,0.3793103448275862,0.13793103448275862,0.2413793103448276
49480472,248.0,4,100.0,100.0,0,2.0,1,1,53.38483,-6.37133,4,2.0,2.0,2.0,2,730,6,13,38,47,47,163,3,48,255,63240.0,4.81,4.88,4.91,4.87,4.87,4.75,4.67,0,4.51,8.356040803508247,0,0,1,0,1,0,0,0,0.7175222222222223,0.2839506172839506,0.30864197530864196,0.2777777777777778
49493546,531.0,4,100.0,97.0,1,1.0,1,1,53.33061,-6.27102,6,2.5,3.0,3.0,3,1125,2,20,32,256,105,205,8,53,255,135405.0,4.87,4.84,4.78,4.9,4.94,4.87,4.68,0,4.15,2.2519093505517054,0,1,0,0,1,0,0,0,0.8709526829268293,0.2780487804878049,0.2731707317073171,0.2780487804878049
49515839,221.0,2,86.0,59.0,0,273.0,1,1,53.34527,-6.25532,6,1.0,2.0,3.0,4,365,19,42,68,69,69,42,0,0,8,1768.0,4.38,4.52,4.24,4.62,4.64,4.83,4.17,0,0.84,0.6034625458223729,0,1,0,0,1,0,0,0,0.6334547619047619,0.4523809523809524,0.30952380952380953,0.11904761904761904
49526913,160.0,3,100.0,96.0,1,1.0,1,1,53.45367,-6.22492,2,1.5,1.0,1.0,2,1125,19,48,73,345,182,63,2,12,78,12480.0,4.87,4.9,4.9,4.78,4.86,4.84,4.81,0,1.31,11.79717071283103,0,0,1,0,1,0,0,0,0.8310666666666666,0.20634920634920634,0.3968253968253968,0.3333333333333333
49545076,171.0,4,100.0,100.0,0,1.0,1,1,53.38079,-6.20059,7,2.5,3.0,2.0,3,14,0,0,4,4,4,4,0,3,18,3078.0,4.75,4.75,4.5,5.0,5.0,5.0,4.5,0,0.08,5.2625878823988765,0,1,0,0,1,0,0,0,0.6835249999999999,0.0,1.0,0.0
49581065,87.0,4,98.0,96.0,0,26.0,1,1,53.3238,-6.27258,2,1.0,1.0,1.0,14,1125,12,29,59,334,171,37,1,11,255,22185.0,4.78,4.84,4.76,4.97,4.84,4.84,4.43,0,0.81,3.007010774569981,0,1,0,0,1,0,0,0,0.7325783783783784,0.1891891891891892,0.1891891891891892,0.3783783783783784
49583478,55.0,4,100.0,87.0,1,3.0,1,1,53.28536,-6.15455,1,1.0,1.0,1.0,2,5,9,11,13,54,54,34,2,12,78,4290.0,5.0,4.97,4.97,5.0,5.0,4.85,4.91,0,0.92,10.054893522248914,1,0,0,0,0,0,1,0,0.7488676470588236,0.14705882352941177,0.7941176470588235,0.058823529411764705
49590681,180.0,4,100.0,100.0,1,1.0,1,1,53.2202,-6.34485,5,1.5,2.0,3.0,2,28,10,26,45,221,153,126,4,37,234,42120.0,4.89,4.89,4.91,4.83,4.97,4.8,4.73,1,2.55,15.486529192440747,0,0,0,1,1,0,0,0,0.7004674603174603,0.3412698412698413,0.3492063492063492,0.23809523809523808
49607022,229.0,3,100.0,67.0,0,1.0,1,1,53.28174,-6.10464,6,2.5,3.0,4.0,14,180,5,11,18,199,36,24,1,1,56,12824.0,4.92,4.92,4.79,4.96,4.92,5.0,4.5,0,0.51,12.845121769951964,1,0,0,0,1,0,0,0,0.9279708333333333,0.25,0.4166666666666667,0.16666666666666666
49630748,191.0,0,100.0,98.0,0,1.0,1,1,53.34906,-6.244718,4,1.0,2.0,2.0,5,600,3,8,17,17,17,66,2,23,255,48705.0,4.8,4.82,4.68,4.8,4.91,4.82,4.65,1,1.35,1.0409297386474465,0,1,0,0,1,0,0,0,0.6751909090909091,0.15151515151515152,0.3939393939393939,0.25757575757575757
49649859,85.0,4,100.0,98.0,0,3.0,1,1,53.36263,-6.21782,1,1.5,1.0,1.0,4,365,14,40,66,336,173,74,3,21,168,14280.0,4.95,4.96,4.93,4.97,4.96,4.92,4.91,1,1.61,3.1684472316149854,0,1,0,0,0,0,1,0,0.7985123287671233,0.2465753424657534,0.4246575342465753,0.3287671232876712
49670306,99.0,4,100.0,98.0,0,3.0,1,1,53.36313,-6.21723,1,1.0,1.0,1.0,6,365,1,1,1,164,1,40,0,10,48,4752.0,4.95,4.98,4.95,5.0,4.98,4.85,4.8,0,1.08,3.2287370696406725,0,1,0,0,0,0,1,0,0.69241,0.225,0.425,0.35
49689236,90.0,4,100.0,98.0,0,3.0,1,1,53.3614,-6.21563,1,1.0,1.0,1.0,4,365,7,17,39,305,142,60,3,21,168,15120.0,4.95,4.97,4.95,4.98,4.98,4.88,4.88,0,1.32,3.2424163970675877,0,1,0,0,0,0,1,0,0.7469118644067796,0.3220338983050847,0.3220338983050847,0.3559322033898305
49750555,120.0,4,97.0,94.0,0,29.0,1,1,53.32807,-6.24265,2,1.0,1.0,2.0,14,365,3,6,18,252,115,36,1,10,255,30600.0,4.72,4.86,4.86,4.97,4.83,4.81,4.56,0,0.83,2.689016414161558,0,1,0,0,1,0,0,0,0.796625,0.4722222222222222,0.2222222222222222,0.1388888888888889
49856320,81.0,4,100.0,99.0,0,2.0,1,1,53.27896,-6.24721,1,1.0,1.0,1.0,1,365,23,53,83,358,195,173,1,18,90,7290.0,4.93,4.94,4.97,4.95,4.96,4.82,4.86,0,3.62,7.932062228671176,1,0,0,0,0,0,1,0,0.7647924855491329,0.28901734104046245,0.3236994219653179,0.2832369942196532
49890643,43.0,2,61.0,6.0,0,2.0,1,1,53.32225,-6.27297,2,1.0,1.0,0.0,30,365,30,36,49,324,161,1,0,0,0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,0,0.02,3.1801552708879077,0,1,0,0,0,0,1,0,0.4404,0.0,1.0,0.0
49978965,204.0,3,100.0,76.0,1,1.0,1,1,53.57912,-6.10792,5,2.0,3.0,4.0,3,28,3,3,18,100,88,79,2,16,72,14688.0,4.85,4.85,4.86,4.95,4.96,4.97,4.75,0,1.68,27.45540999851538,0,0,1,0,1,0,0,0,0.7413291139240507,0.3037974683544304,0.4936708860759494,0.16455696202531644
50025636,183.0,4,100.0,100.0,1,9.0,1,1,53.33891,-6.25701,2,1.0,0.0,1.0,2,150,14,32,52,162,158,219,2,44,255,46665.0,4.95,4.97,4.95,4.99,4.99,5.0,4.86,0,4.47,1.2316266429315343,0,1,0,0,1,0,0,0,0.8419123287671233,0.273972602739726,0.2785388127853881,0.273972602739726
50031150,155.0,4,100.0,100.0,1,3.0,1,1,53.34776,-6.27933,2,1.0,1.0,1.0,1,5,7,15,15,15,15,413,6,103,255,39525.0,4.95,4.94,4.94,4.9,4.97,4.92,4.85,1,8.45,1.2874780973087427,0,1,0,0,0,0,1,0,0.8088152542372882,0.2929782082324455,0.25181598062953997,0.2687651331719128
50060347,290.0,4,97.0,94.0,0,29.0,1,1,53.28827,-6.15212,5,2.5,3.0,3.0,30,1125,3,22,23,288,125,22,0,4,255,73950.0,4.68,4.91,4.59,4.77,4.95,4.91,4.5,0,0.46,9.943131235110975,1,0,0,0,1,0,0,0,0.8532954545454546,0.09090909090909091,0.45454545454545453,0.22727272727272727
50176184,817.0,3,90.0,100.0,0,1.0,1,1,53.25359,-6.12207,9,3.0,5.0,5.0,3,240,13,13,32,300,137,9,0,0,0,0.0,4.56,4.56,4.56,4.89,4.89,4.89,4.22,0,0.19,14.127092381025376,1,0,0,0,1,0,0,0,0.8610888888888889,0.1111111111111111,0.5555555555555556,0.2222222222222222
50210326,93.0,4,100.0,100.0,1,3.0,1,1,53.447842,-6.143473,2,1.0,1.0,1.0,2,7,7,22,41,127,127,111,2,22,102,9486.0,4.98,4.98,4.98,4.97,4.99,4.95,4.91,0,2.38,13.395818813507871,0,0,1,0,0,0,1,0,0.7148828828828829,0.2702702702702703,0.36936936936936937,0.3063063063063063
50215657,350.0,4,100.0,100.0,1,1.0,1,1,53.29718,-6.16052,4,2.0,2.0,2.0,2,31,8,16,34,283,120,33,0,17,78,27300.0,4.97,4.94,4.97,4.97,4.97,5.0,4.7,0,1.31,8.860096386995911,1,0,0,0,1,0,0,0,0.8455181818181818,0.24242424242424243,0.48484848484848486,0.15151515151515152
50228505,450.0,4,100.0,100.0,0,1.0,1,1,53.29976,-6.192,7,2.5,4.0,4.0,5,30,0,9,15,15,15,12,0,3,30,13500.0,4.92,4.92,4.92,4.92,5.0,5.0,4.75,0,0.25,7.192081442170427,1,0,0,0,1,0,0,0,0.9055666666666666,0.0,1.0,0.0
50254439,93.0,4,100.0,100.0,1,3.0,1,1,53.447842,-6.143473,2,1.0,1.0,2.0,2,7,12,17,34,112,112,101,1,18,90,8370.0,4.93,4.97,5.0,4.99,4.99,4.9,4.84,0,2.14,13.395818813507871,0,0,1,0,0,0,1,0,0.6744475247524753,0.24752475247524752,0.49504950495049505,0.2376237623762376
50255079,185.0,4,100.0,100.0,1,3.0,1,1,53.447842,-6.143473,4,1.0,2.0,3.0,2,1125,6,11,28,106,106,78,2,8,54,9990.0,4.97,4.96,4.97,5.0,5.0,4.95,4.82,0,1.66,13.395818813507871,0,0,1,0,0,0,1,0,0.73115,0.2692307692307692,0.358974358974359,0.2948717948717949
50279206,130.0,3,100.0,81.0,1,1.0,1,1,53.34282,-6.31472,4,1.0,2.0,2.0,3,1125,16,25,44,305,142,54,1,18,168,21840.0,4.91,4.89,4.8,4.91,4.91,4.89,4.83,0,1.13,3.706622609686875,0,1,0,0,1,0,0,0,0.7702277777777778,0.2962962962962963,0.2962962962962963,0.2777777777777778
50335586,226.0,2,86.0,59.0,0,273.0,1,1,53.34681,-6.25941,6,2.0,2.0,4.0,4,365,11,32,62,321,165,139,0,24,144,32544.0,4.42,4.54,4.36,4.73,4.67,4.86,4.33,0,2.85,0.33800272820369615,0,1,0,0,1,0,0,0,0.486310071942446,0.302158273381295,0.2805755395683453,0.26618705035971224
50392307,817.0,3,100.0,86.0,0,2.0,1,1,53.38003,-6.06623,8,2.5,4.0,4.0,5,365,17,36,55,325,162,18,0,6,60,60000.0,5.0,5.0,4.94,5.0,5.0,4.94,4.94,0,0.38,13.350084302432283,0,0,1,0,1,0,0,0,0.9649555555555556,0.2777777777777778,0.5555555555555556,0.1111111111111111
50419121,47.0,4,100.0,68.0,0,3.0,1,1,53.31612,-6.39866,1,1.0,1.0,0.0,1,1125,17,47,77,257,189,18,0,0,0,0.0,4.89,4.89,4.89,5.0,5.0,4.78,4.72,0,0.37,9.9504787446031,0,0,0,1,0,0,1,0,0.7704,0.16666666666666666,0.2777777777777778,0.3888888888888889
50426766,50.0,1,0.0,0.0,0,1.0,1,1,53.34171,-6.45446,1,2.5,3.0,0.0,1,3,27,57,87,362,199,5,0,0,0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.11,12.96229306127812,0,0,0,1,0,0,1,0,0.78698,0.6,0.2,0.2
50436408,63.0,4,100.0,83.0,0,2.0,1,1,53.38815,-6.41048,2,2.0,1.0,1.0,2,60,24,54,84,359,196,14,0,0,6,378.0,4.86,5.0,4.64,5.0,5.0,4.64,4.86,0,0.29,10.869527126938214,0,0,1,0,0,0,1,0,0.6724214285714286,0.14285714285714285,0.21428571428571427,0.5714285714285714
50478615,580.0,3,100.0,100.0,0,1.0,1,1,53.39235,-6.08964,6,2.5,3.0,4.0,6,21,1,15,15,15,15,13,0,0,0,0.0,5.0,5.0,4.77,5.0,5.0,5.0,4.77,0,0.28,12.30673429041528,0,0,1,0,1,0,0,0,0.9579923076923076,0.15384615384615385,0.7692307692307693,0.07692307692307693
50591726,94.0,4,93.0,88.0,1,2.0,1,1,53.52674,-6.16741,2,1.0,1.0,1.0,2,30,2,9,15,82,82,40,1,10,60,5640.0,4.85,4.9,4.73,4.78,4.88,4.8,4.8,0,0.84,20.637316175050024,0,0,1,0,1,0,0,0,0.77342,0.325,0.275,0.175
50652160,412.0,0,100.0,98.0,0,1.0,1,1,53.3905,-6.08389,5,1.5,3.0,0.0,7,14,16,25,25,64,25,3,0,1,14,5768.0,5.0,5.0,4.67,5.0,5.0,5.0,5.0,0,0.08,12.585519446260312,0,0,1,0,1,0,0,0,0.9668666666666667,0.0,1.0,0.0
50673680,123.0,4,91.0,92.0,0,5.0,1,1,53.35082955717438,-6.246860713162992,2,1.0,0.0,2.0,1,1125,8,30,54,322,159,22,5,0,30,3690.0,4.68,4.45,4.64,4.45,4.82,4.82,4.36,0,0.46,0.9022616763014667,0,1,0,0,1,0,0,0,0.7900681818181817,0.5,0.36363636363636365,0.09090909090909091
